duration_ms,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,n_beats,processing,genre,chord_type,Colore_encoded
2.459966666666667,50,0.786,0.525,-7.373,0.13,0.14,0.0,0.199,0.686,130.077,3.0,314.0,0.7481162540365985,brazil,B+,7
8.4685,37,0.747,0.72,-7.876,0.0482,0.00832,0.621,0.0851,0.206,127.006,3.0,1071.0,4.067085953878407,techno,G,30
3.263333333333333,48,0.602,0.373,-9.13,0.0326,0.393,0.0,0.269,0.358,174.035,2.0,549.0,3.70048309178744,mandopop,D+,19
3.89785,1,0.926,0.708,-9.785,0.0429,0.0016,0.0106,0.0497,0.956,128.08,3.0,496.0,1.343558282208589,chicago-house,A+,4
5.21315,0,0.608,0.597,-15.235,0.0468,0.925,0.552,0.364,0.375,123.017,3.0,628.0,1.1709531013615733,iranian,F#,25
3.717433333333333,12,0.719,0.823,-9.629,0.179,0.0475,0.732,0.116,0.209,119.952,3.0,442.0,0.7481162540365985,idm,B-,8
3.756466666666667,88,0.78,0.689,-5.668,0.141,0.0368,9.69e-06,0.0698,0.642,115.042,3.0,432.0,4.067085953878407,breakbeat,G+,34
5.204,17,0.116,0.994,-4.908,0.167,6e-06,0.0255,0.416,0.0383,163.551,3.0,770.0,2.7259036144578315,black-metal,G#+,32
3.171866666666667,41,0.776,0.934,-4.133,0.159,0.00717,0.168,0.32,0.619,127.979,3.0,404.0,2.36741214057508,j-dance,C#+,11
3.6875,25,0.662,0.975,-0.544,0.0318,0.063,0.0111,0.148,0.806,127.995,3.0,458.0,4.067085953878407,j-idol,G+,34
3.5827833333333334,12,0.859,0.777,-3.168,0.0384,0.0553,0.012,0.673,0.967,97.995,3.0,348.0,1.7389162561576357,idm,D#+,17
4.206883333333334,36,0.578,0.918,-3.663,0.0333,0.00769,6.2e-05,0.333,0.683,119.955,3.0,496.0,4.067085953878407,spanish,G-,35
3.4164333333333334,46,0.622,0.421,-7.113,0.0371,0.179,2.04e-06,0.196,0.513,169.92,3.0,561.0,2.36741214057508,mandopop,C#+,11
4.0677666666666665,23,0.518,0.979,-1.109,0.139,0.0635,4.73e-06,0.286,0.671,164.989,3.0,658.0,0.7573891625615764,j-idol,A#-,3
2.240883333333333,35,0.596,0.93,-3.745,0.068,0.722,0.0,0.165,0.875,160.193,3.0,356.0,3.70048309178744,forro,D,15
4.469683333333333,16,0.802,0.644,-6.115,0.0511,0.0866,2.38e-06,0.529,0.813,124.029,3.0,547.0,1.343558282208589,afrobeat,A-,5
4.272666666666667,10,0.549,0.466,-14.512,0.0282,0.0572,0.858,0.214,0.374,111.91,3.0,476.0,2.36741214057508,idm,C#-,12
3.5713333333333335,44,0.711,0.353,-12.572,0.0276,0.861,0.863,0.104,0.357,120.022,3.0,416.0,1.2793053545586106,indian,F,24
4.17,23,0.555,0.623,-7.464,0.0916,0.258,8.17e-05,0.259,0.464,90.922,3.0,380.0,3.70048309178744,afrobeat,D,15
3.7617666666666665,27,0.566,0.97,-4.129,0.0841,0.00106,0.553,0.289,0.56,93.005,3.0,346.0,1.2793053545586106,industrial,F+,28
2.17135,36,0.175,0.368,-37.822,0.0678,0.899,0.749,0.109,0.0316,142.717,3.0,304.0,1.343558282208589,sleep,A-,5
4.72985,40,0.411,0.937,-5.001,0.0571,1.94e-05,0.0245,0.153,0.225,110.972,2.0,503.0,0.916010498687664,black-metal,E-,23
3.951766666666667,14,0.753,0.685,-9.502,0.0376,0.00376,0.812,0.087,0.884,127.886,3.0,503.0,1.343558282208589,breakbeat,A-,5
3.00555,26,0.495,0.537,-11.941,0.0321,0.423,0.00335,0.3,0.944,128.607,3.0,374.0,0.7481162540365985,bluegrass,B+,7
4.69,25,0.582,0.804,-4.905,0.0532,0.000985,0.109,0.0957,0.266,120.225,2.0,560.0,3.349056603773585,industrial,C+,13
6.726083333333333,18,0.771,0.455,-6.997,0.0602,0.000443,0.217,0.0513,0.0497,134.964,3.0,896.0,3.349056603773585,breakbeat,C+,13
5.123333333333333,44,0.7,0.935,-8.774,0.0408,0.0456,0.831,0.347,0.811,103.984,3.0,524.0,0.7573891625615764,breakbeat,A#-,3
6.129983333333334,47,0.649,0.748,-7.203,0.313,0.661,0.0,0.172,0.833,82.834,3.0,505.0,1.1709531013615733,brazil,F#+,26
2.86,21,0.488,0.835,-7.203,0.451,0.146,0.0,0.28,0.276,76.758,4.0,272.0,0.916010498687664,j-dance,E,21
5.4474833333333335,0,0.155,0.841,-4.726,0.0526,0.000911,0.862,0.0676,0.173,88.524,3.0,509.0,0.7573891625615764,iranian,A#-,3
2.7104,47,0.796,0.888,-2.813,0.0346,0.0335,0.0,0.329,0.828,126.017,3.0,337.0,4.067085953878407,forro,G+,34
3.3486666666666665,0,0.292,0.67,-2.811,0.133,3.66e-05,0.315,0.326,0.0972,129.871,3.0,428.0,1.1709531013615733,black-metal,F#+,26
4.35355,23,0.316,0.908,-8.746,0.0489,8.26e-05,0.241,0.12,0.564,177.052,3.0,763.0,2.36741214057508,black-metal,C#,10
4.45955,28,0.822,0.294,-11.395,0.0641,0.231,0.000519,0.0515,0.685,120.094,3.0,532.0,3.70048309178744,bluegrass,D-,20
2.546666666666667,33,0.417,0.592,-13.715,0.0361,0.381,0.00153,0.276,0.965,153.16,3.0,371.0,0.7573891625615764,bluegrass,A#+,2
5.21095,0,0.498,0.862,-2.344,0.0528,0.000173,0.0,0.0778,0.398,125.005,3.0,643.0,2.36741214057508,iranian,C#+,11
4.772,62,0.906,0.677,-5.558,0.215,0.437,0.0272,0.652,0.869,93.016,3.0,440.0,2.36741214057508,study,C#+,11
2.3773,52,0.0896,0.0183,-33.507,0.0466,0.957,0.86,0.074,0.0369,85.095,4.0,177.0,1.343558282208589,sleep,A+,4
4.0953333333333335,22,0.179,0.994,-5.352,0.191,0.000316,0.916,0.0885,0.0398,138.382,3.0,560.0,2.7259036144578315,black-metal,G#+,32
5.527333333333333,45,0.555,0.921,-5.541,0.104,0.253,3.31e-06,0.101,0.814,177.986,3.0,980.0,0.7573891625615764,brazil,A#-,3
6.99955,8,0.699,0.525,-14.188,0.0576,0.0178,0.857,0.141,0.359,128.948,3.0,891.0,1.7389162561576357,idm,D#-,18
8.643966666666667,10,0.655,0.638,-7.4,0.0366,0.00109,0.00388,0.496,0.464,123.988,3.0,1064.0,1.343558282208589,chicago-house,A+,4
3.3893333333333335,49,0.184,0.401,-10.391,0.0296,0.753,1.2e-06,0.608,0.265,168.074,2.0,564.0,3.349056603773585,brazil,C+,13
1.5377333333333334,54,0.583,0.726,-8.623,0.036,0.00044,0.834,0.369,0.221,132.065,3.0,196.0,1.343558282208589,black-metal,A,0
4.233333333333333,0,0.258,0.247,-17.379,0.0412,0.904,0.934,0.608,0.039,120.3,3.0,499.0,3.349056603773585,iranian,C+,13
8.233333333333333,13,0.16,0.168,-13.08,0.0363,0.977,0.934,0.175,0.0382,99.264,2.0,800.0,3.70048309178744,idm,D,15
2.0979,6,0.743,0.399,-9.352,0.275,0.17,0.901,0.336,0.31,80.075,3.0,164.0,3.70048309178744,study,D-,20
4.312083333333334,15,0.264,0.969,-5.12,0.166,8.81e-06,0.114,0.476,0.116,155.373,3.0,671.0,2.36741214057508,black-metal,C#+,11
4.597966666666666,62,0.887,0.65,-6.805,0.259,0.0167,0.00962,0.0989,0.389,115.988,3.0,519.0,2.7259036144578315,spanish,G#-,33
5.240666666666667,66,0.48,0.588,-10.773,0.0339,0.00213,0.712,0.319,0.305,177.018,3.0,916.0,3.70048309178744,industrial,D+,19
4.18755,0,0.575,0.864,-5.321,0.0311,0.00871,0.000427,0.129,0.566,127.01,3.0,531.0,0.916010498687664,spanish,E-,23
2.0011,19,0.292,0.181,-13.796,0.0461,0.925,5.6e-06,0.217,0.116,138.526,4.0,262.0,1.7389162561576357,disney,D#,16
4.58035,10,0.761,0.605,-4.026,0.255,0.0229,0.834,0.101,0.207,171.922,3.0,779.0,2.7259036144578315,breakbeat,G#+,32
4.017333333333333,48,0.618,0.777,-5.954,0.0347,0.253,0.0,0.0665,0.708,150.048,3.0,594.0,2.7259036144578315,mandopop,G#,31
4.019333333333333,24,0.391,0.897,-5.44,0.187,0.000786,0.824,0.277,0.317,83.587,3.0,333.0,0.916010498687664,industrial,E,21
3.968,47,0.483,0.777,-4.28,0.32,0.314,0.0,0.0914,0.512,124.19,3.0,435.0,1.1709531013615733,brazil,F#,25
2.1176333333333335,37,0.563,0.46,-12.645,0.138,0.915,0.869,0.104,0.262,84.966,3.0,176.0,3.349056603773585,study,C+,13
6.67155,21,0.329,0.882,-7.455,0.0724,6.06e-06,0.928,0.676,0.073,134.722,3.0,890.0,0.916010498687664,black-metal,E-,23
3.342,32,0.337,0.898,-8.282,0.0369,0.000141,0.578,0.0895,0.614,136.864,3.0,457.0,4.067085953878407,industrial,G+,34
1.7864833333333334,29,0.652,0.491,-5.571,0.272,0.516,0.0,0.192,0.961,129.302,4.0,220.0,3.70048309178744,disney,D+,19
3.41435,35,0.698,0.707,-5.745,0.0499,0.115,9.33e-06,0.252,0.479,101.93,3.0,344.0,3.349056603773585,mandopop,C+,13
2.24045,36,0.197,0.0349,-32.108,0.0875,0.967,0.249,0.112,0.0219,123.658,0.0,278.0,2.36741214057508,sleep,C#,10
3.29,56,0.7,0.699,-4.193,0.0531,0.45,0.0,0.103,0.567,100.037,3.0,323.0,0.7573891625615764,indian,A#-,3
4.354,23,0.595,0.633,-9.633,0.165,0.0172,0.209,0.0911,0.888,146.919,3.0,569.0,2.36741214057508,afrobeat,C#,10
2.493333333333333,41,0.656,0.47,-9.747,0.0439,0.849,0.0,0.456,0.538,144.0,3.0,351.0,4.067085953878407,indian,G+,34
2.995833333333333,27,0.566,0.622,-6.906,0.064,0.0175,0.917,0.0999,0.244,175.882,3.0,512.0,0.7481162540365985,study,B,6
7.17925,6,0.779,0.694,-6.098,0.049,0.000167,0.135,0.0675,0.24,125.996,3.0,902.0,0.7481162540365985,chicago-house,B,6
4.313133333333333,20,0.382,0.321,-11.959,0.0325,0.619,0.732,0.0464,0.124,124.186,3.0,527.0,1.1709531013615733,disney,F#+,26
4.2011666666666665,0,0.797,0.975,-6.999,0.0441,0.00426,0.265,0.302,0.785,132.027,3.0,550.0,0.7481162540365985,breakbeat,B-,8
4.972216666666666,15,0.146,0.127,-18.645,0.0378,0.97,0.912,0.0931,0.0339,72.578,2.0,359.0,3.349056603773585,idm,C+,13
6.02135,45,0.507,0.615,-10.687,0.148,0.0202,0.521,0.115,0.142,122.89,3.0,722.0,2.36741214057508,techno,C#-,12
1.4808,0,0.352,0.253,-19.563,0.0355,0.939,0.93,0.126,0.0819,140.762,4.0,204.0,1.2793053545586106,iranian,F,24
4.476666666666667,65,0.491,0.616,-6.53,0.0349,0.0152,0.00045,0.125,0.0824,116.145,3.0,513.0,0.916010498687664,industrial,E,21
3.785433333333333,19,0.62,0.936,-4.862,0.0851,0.0596,0.061,0.12,0.767,71.973,3.0,271.0,0.916010498687664,industrial,E+,22
3.7335666666666665,48,0.0891,0.427,-28.765,0.0476,0.896,0.905,0.209,0.00189,87.995,3.0,323.0,3.349056603773585,sleep,C-,14
3.40195,0,0.594,0.345,-10.097,0.172,0.243,0.0,0.103,0.215,79.136,3.0,266.0,2.36741214057508,j-dance,C#-,12
2.3893333333333335,8,0.58,0.2,-10.884,0.217,0.933,0.856,0.0944,0.335,74.873,3.0,176.0,3.70048309178744,study,D-,20
4.55,54,0.569,0.489,-8.387,0.0253,0.139,0.0,0.874,0.303,142.055,3.0,641.0,3.70048309178744,brazil,D+,19
7.812666666666667,31,0.732,0.771,-6.278,0.248,0.356,0.0,0.2,0.86,92.121,3.0,712.0,2.36741214057508,spanish,C#-,12
1.75,27,0.499,0.124,-19.474,0.0793,0.836,0.861,0.0925,0.263,87.205,0.0,141.0,3.70048309178744,bluegrass,D+,19
3.35915,23,0.512,0.957,-3.479,0.0516,0.0674,0.0,0.328,0.784,177.961,3.0,595.0,3.70048309178744,happy,D,15
7.7648166666666665,9,0.82,0.856,-11.262,0.0378,0.00298,0.113,0.0813,0.515,126.465,3.0,979.0,1.343558282208589,chicago-house,A-,5
3.7119333333333335,29,0.315,0.968,-4.161,0.155,0.00131,4.43e-06,0.426,0.349,178.767,3.0,663.0,2.7259036144578315,industrial,G#,31
3.6111,5,0.515,0.938,-4.434,0.0912,4.18e-05,0.00103,0.804,0.502,141.982,3.0,506.0,0.7573891625615764,techno,A#+,2
4.178433333333333,38,0.607,0.667,-6.866,0.0429,0.00739,0.000335,0.183,0.374,91.978,3.0,378.0,3.70048309178744,j-dance,D-,20
1.24285,37,0.771,0.383,-11.246,0.0689,0.364,0.838,0.167,0.373,69.993,3.0,85.0,1.343558282208589,study,A-,5
3.97155,22,0.578,0.872,-5.737,0.0383,0.00119,5.72e-06,0.632,0.37,128.579,3.0,511.0,2.36741214057508,j-dance,C#,10
4.889766666666667,21,0.843,0.822,-6.455,0.0865,0.0221,0.0158,0.182,0.86,117.971,3.0,573.0,1.2793053545586106,afrobeat,F-,29
6.1875,44,0.322,0.632,-6.371,0.0364,0.0742,0.0,0.104,0.183,127.726,3.0,780.0,1.1709531013615733,brazil,F#+,26
4.018433333333333,4,0.803,0.459,-6.243,0.0282,0.408,0.0,0.109,0.784,108.0,3.0,424.0,1.343558282208589,spanish,A-,5
3.2164333333333333,50,0.562,0.912,-4.461,0.0383,0.0032,0.0,0.115,0.55,120.021,3.0,384.0,3.70048309178744,industrial,D,15
6.634916666666666,50,0.643,0.822,-9.29,0.0497,0.00363,0.749,0.13,0.0854,125.969,3.0,816.0,4.067085953878407,techno,G+,34
6.049083333333333,6,0.753,0.816,-6.378,0.0306,1.84e-06,0.746,0.114,0.91,128.765,3.0,777.0,2.36741214057508,chicago-house,C#+,11
3.7751,44,0.451,0.981,-1.659,0.111,0.000545,0.0045,0.318,0.329,97.98,3.0,359.0,2.7259036144578315,j-idol,G#+,32
3.362833333333333,41,0.736,0.495,-5.128,0.0425,0.156,0.0,0.125,0.846,168.023,2.0,559.0,1.343558282208589,spanish,A+,4
3.8828833333333335,49,0.421,0.653,-6.98,0.0487,0.318,0.0,0.377,0.409,133.596,3.0,507.0,1.343558282208589,forro,A+,4
3.6806666666666668,19,0.554,0.345,-10.199,0.0268,0.749,0.0,0.11,0.168,107.625,3.0,388.0,1.1709531013615733,mandopop,F#-,27
2.800333333333333,32,0.768,0.27,-17.331,0.0743,0.725,0.931,0.11,0.285,160.062,3.0,445.0,4.067085953878407,study,G+,34
5.502,2,0.57,0.874,-3.766,0.0529,0.0782,0.0645,0.0745,0.39,175.811,3.0,957.0,0.916010498687664,spanish,E,21
2.527633333333333,60,0.539,0.47,-10.013,0.389,0.868,0.0,0.0594,0.805,177.087,3.0,423.0,2.36741214057508,study,C#,10
3.771166666666667,0,0.635,0.924,-4.856,0.0546,0.153,2.63e-05,0.0827,0.666,94.008,3.0,347.0,1.2793053545586106,spanish,F+,28
2.8453333333333335,10,0.603,0.981,-3.677,0.0571,0.00125,0.297,0.0831,0.191,92.007,3.0,257.0,4.067085953878407,happy,G+,34
5.5611,22,0.479,0.911,-6.739,0.0805,0.00103,0.451,0.219,0.488,119.985,3.0,661.0,1.343558282208589,black-metal,A+,4
6.314883333333333,18,0.656,0.85,-3.685,0.0317,0.415,0.000192,0.207,0.443,88.955,3.0,556.0,1.2793053545586106,afrobeat,F,24
3.8713333333333333,37,0.348,0.386,-8.52,0.0284,0.399,1.11e-06,0.0706,0.334,131.437,2.0,494.0,3.70048309178744,iranian,D+,19
4.0,12,0.836,0.828,-2.91,0.0463,0.00226,0.00623,0.0976,0.503,130.005,3.0,512.0,1.7389162561576357,breakbeat,D#,16
2.9354833333333334,37,0.695,0.778,-4.651,0.0374,0.461,0.894,0.124,0.96,123.971,3.0,362.0,4.067085953878407,spanish,G-,35
4.731333333333334,0,0.525,0.916,-2.407,0.0321,0.0191,0.000696,0.0862,0.754,150.01,3.0,684.0,1.1709531013615733,j-idol,F#+,26
6.301266666666667,52,0.412,0.371,-8.831,0.0336,0.435,0.0,0.117,0.206,129.409,2.0,814.0,3.349056603773585,afrobeat,C+,13
3.072,31,0.742,0.757,-5.33,0.0333,0.232,0.0,0.16,0.614,120.12,3.0,356.0,0.7573891625615764,j-idol,A#,1
3.2291,60,0.575,0.893,-4.136,0.0761,0.134,0.0,0.136,0.804,173.881,3.0,548.0,1.343558282208589,spanish,A+,4
2.4917666666666665,7,0.708,0.734,-8.619,0.0951,0.0401,0.000327,0.124,0.425,114.952,3.0,268.0,0.7481162540365985,mandopop,B-,8
3.9015333333333335,50,0.633,0.812,-3.992,0.0965,0.0112,0.0,0.431,0.485,95.077,3.0,367.0,1.2793053545586106,indian,F-,29
4.248,30,0.571,0.923,-3.639,0.04,0.603,0.0,0.0585,0.466,135.94,3.0,569.0,3.349056603773585,j-idol,C+,13
1.54285,5,0.582,0.474,-8.64,0.0354,0.00801,0.739,0.864,0.689,140.009,3.0,215.0,1.343558282208589,study,A,0
5.3125,42,0.451,0.643,-6.237,0.051,0.0124,0.951,0.122,0.15,128.052,3.0,675.0,1.1709531013615733,breakbeat,F#+,26
3.8253333333333335,3,0.667,0.805,-4.833,0.0298,0.0806,0.0,0.0867,0.711,138.012,3.0,514.0,1.2793053545586106,spanish,F+,28
4.956,22,0.646,0.651,-10.789,0.0328,0.0025,0.739,0.17,0.672,133.985,3.0,658.0,4.067085953878407,afrobeat,G-,35
6.250233333333333,12,0.781,0.838,-6.166,0.0764,0.00692,0.81,0.0851,0.185,128.03,3.0,797.0,3.349056603773585,techno,C+,13
3.2702166666666668,24,0.249,0.101,-16.434,0.0321,0.862,0.968,0.139,0.0636,82.704,2.0,266.0,3.349056603773585,disney,C-,14
3.6779166666666665,23,0.717,0.34,-8.782,0.0397,0.299,0.782,0.124,0.516,75.009,3.0,273.0,0.7481162540365985,study,B,6
4.216216666666667,24,0.716,0.98,-2.767,0.112,0.146,0.027,0.791,0.748,130.047,3.0,545.0,2.36741214057508,happy,C#,10
3.5164333333333335,8,0.459,0.916,-5.373,0.0455,0.186,0.00681,0.134,0.825,165.068,3.0,569.0,1.2793053545586106,spanish,F-,29
3.5022166666666665,45,0.727,0.804,-2.495,0.044,0.0811,0.0,0.134,0.96,185.928,3.0,651.0,1.1709531013615733,forro,F#+,26
4.005833333333333,1,0.665,0.719,-7.08,0.0631,0.00308,0.257,0.213,0.0737,179.96,3.0,707.0,3.70048309178744,happy,D+,19
3.066666666666667,46,0.786,0.669,-5.944,0.0737,0.0566,0.0,0.245,0.679,117.945,3.0,354.0,2.36741214057508,mandopop,C#+,11
3.778216666666667,27,0.596,0.726,-9.663,0.0286,0.00452,7.61e-05,0.11,0.946,156.764,3.0,589.0,4.067085953878407,spanish,G+,34
6.760883333333333,17,0.762,0.512,-8.633,0.239,0.772,0.00183,0.183,0.576,96.428,3.0,650.0,0.7481162540365985,afrobeat,B-,8
4.35415,63,0.53,0.432,-10.678,0.0472,0.399,7.81e-06,0.113,0.186,182.842,3.0,790.0,0.7481162540365985,mandopop,B+,7
2.55725,16,0.788,0.466,-7.811,0.131,0.0229,0.00115,0.161,0.295,85.036,3.0,207.0,0.7481162540365985,idm,B-,8
3.8988833333333335,24,0.64,0.892,-3.639,0.0308,0.0772,0.0,0.284,0.822,132.038,3.0,506.0,1.343558282208589,j-idol,A,0
5.6625,0,0.225,0.842,-7.636,0.11,0.644,0.243,0.0873,0.0398,93.808,2.0,503.0,0.916010498687664,iranian,E,21
3.2653333333333334,23,0.625,0.646,-7.338,0.0368,0.743,0.000284,0.0692,0.924,98.327,3.0,319.0,1.343558282208589,bluegrass,A,0
1.196,19,0.525,0.41,-13.048,0.0545,0.77,0.0,0.257,0.724,55.38,3.0,65.0,1.2793053545586106,disney,F-,29
3.3071,48,0.546,0.864,-1.314,0.0293,0.142,0.0,0.825,0.535,149.785,3.0,496.0,3.349056603773585,forro,C,9
2.352883333333333,45,0.658,0.626,-6.069,0.328,0.602,2.46e-06,0.682,0.738,158.147,3.0,362.0,1.7389162561576357,j-dance,D#-,18
5.750366666666666,14,0.767,0.837,-4.364,0.0487,0.0981,0.918,0.0555,0.493,135.972,3.0,772.0,1.2793053545586106,afrobeat,F-,29
7.3,11,0.331,0.597,-9.267,0.106,0.831,0.204,0.119,0.198,112.511,3.0,859.0,1.7389162561576357,idm,D#,16
3.6808833333333335,23,0.777,0.742,-4.672,0.0342,0.118,0.0,0.111,0.786,117.995,3.0,432.0,3.70048309178744,happy,D-,20
8.16865,9,0.788,0.931,-6.765,0.073,9.52e-05,0.79,0.0312,0.725,126.013,3.0,1025.0,2.36741214057508,chicago-house,C#+,11
3.0808,60,0.787,0.734,-6.465,0.0703,0.364,0.000995,0.0625,0.644,98.989,3.0,305.0,3.349056603773585,indian,C,9
3.096,0,0.187,0.38,-12.22,0.0346,0.883,0.995,0.175,0.0358,79.347,3.0,238.0,0.916010498687664,sleep,E,21
2.931766666666667,18,0.573,0.976,-4.004,0.179,4.57e-05,0.0222,0.272,0.315,114.02,3.0,329.0,2.36741214057508,black-metal,C#-,12
3.7988833333333334,48,0.61,0.945,-2.904,0.0596,0.084,3.48e-05,0.0713,0.729,140.015,3.0,520.0,1.2793053545586106,brazil,F,24
2.2191666666666667,35,0.782,0.443,-10.585,0.0973,0.157,0.884,0.102,0.215,72.993,3.0,160.0,1.1709531013615733,study,F#-,27
4.658433333333333,35,0.791,0.44,-8.443,0.0416,0.64,0.0,0.0926,0.553,110.105,3.0,509.0,3.349056603773585,bluegrass,C+,13
3.7241833333333334,6,0.731,0.481,-9.485,0.0335,0.833,0.000317,0.138,0.447,117.881,3.0,430.0,3.349056603773585,indian,C-,14
7.582666666666666,9,0.708,0.603,-13.591,0.0436,4.2e-05,0.642,0.0489,0.632,119.9,3.0,905.0,1.1709531013615733,chicago-house,F#-,27
3.1925,21,0.71,0.815,-6.687,0.0341,0.326,0.0,0.38,0.838,122.039,3.0,384.0,1.343558282208589,disney,A-,5
2.9657666666666667,20,0.556,0.641,-11.276,0.0384,0.458,0.944,0.155,0.785,133.171,3.0,384.0,4.067085953878407,bluegrass,G+,34
4.2805,57,0.549,0.588,-5.97,0.0256,0.516,0.0,0.0895,0.331,149.852,3.0,633.0,1.343558282208589,mandopop,A,0
6.3392333333333335,22,0.631,0.851,-5.406,0.0565,0.0281,0.538,0.295,0.164,150.028,3.0,948.0,1.343558282208589,happy,A+,4
4.948,22,0.229,0.846,-5.895,0.0414,2.12e-06,0.705,0.491,0.175,104.986,2.0,598.0,2.36741214057508,black-metal,C#-,12
3.8,0,0.162,0.797,-7.936,0.085,0.788,0.943,0.796,0.00973,126.964,3.0,473.0,0.916010498687664,sleep,E-,23
5.24555,18,0.552,0.678,-3.676,0.0294,0.744,0.0,0.234,0.6,119.973,3.0,617.0,2.7259036144578315,j-idol,G#+,32
2.75,50,0.847,0.441,-10.717,0.0865,0.571,0.892,0.0877,0.183,80.038,4.0,220.0,1.2793053545586106,sleep,F,24
4.57975,6,0.665,0.991,-4.307,0.056,0.0298,0.626,0.249,0.695,129.982,3.0,584.0,3.349056603773585,breakbeat,C-,14
3.943566666666667,27,0.626,0.487,-11.151,0.0296,0.723,0.0514,0.142,0.569,125.014,3.0,481.0,4.067085953878407,bluegrass,G+,34
4.692216666666667,55,0.523,0.449,-7.771,0.0271,0.48,0.0,0.0806,0.451,82.041,3.0,376.0,1.2793053545586106,mandopop,F-,29
2.7404333333333333,33,0.708,0.41,-15.231,0.34,0.069,0.0,0.305,0.753,179.81,3.0,488.0,0.7481162540365985,j-dance,B-,8
8.806833333333334,38,0.715,0.707,-8.286,0.038,0.00479,0.836,0.094,0.143,110.01,3.0,962.0,0.7481162540365985,techno,B,6
5.5084333333333335,48,0.387,0.753,-5.281,0.0372,0.189,0.0,0.257,0.249,139.878,3.0,756.0,3.349056603773585,brazil,C+,13
8.106,14,0.75,0.995,-6.776,0.0778,0.229,0.883,0.103,0.716,132.052,3.0,1056.0,4.067085953878407,breakbeat,G+,34
6.106883333333333,47,0.889,0.474,-9.017,0.345,0.0304,7.44e-06,0.0887,0.745,79.976,3.0,488.0,0.7481162540365985,brazil,B-,8
7.590216666666667,16,0.507,0.747,-12.117,0.048,0.00887,0.557,0.0872,0.414,173.052,3.0,1282.0,3.70048309178744,breakbeat,D,15
3.34,54,0.339,0.516,-7.102,0.033,0.00343,0.0161,0.0843,0.178,203.599,3.0,677.0,2.36741214057508,spanish,C#+,11
4.663383333333333,10,0.672,0.979,-6.21,0.0671,0.000224,0.141,0.117,0.606,159.982,3.0,735.0,1.1709531013615733,idm,F#,25
3.1822166666666667,35,0.648,0.475,-11.566,0.034,0.484,7.3e-06,0.0908,0.909,109.436,3.0,338.0,0.916010498687664,bluegrass,E,21
5.219883333333334,20,0.44,0.922,-5.722,0.16,0.117,0.0774,0.602,0.178,175.05,3.0,909.0,3.70048309178744,happy,D+,19
3.2455166666666666,18,0.715,0.54,-7.223,0.0621,0.834,0.0,0.249,0.606,85.954,3.0,256.0,1.343558282208589,j-dance,A+,4
5.26,35,0.562,0.876,-4.999,0.0356,0.00127,0.00513,0.265,0.547,124.003,3.0,650.0,1.2793053545586106,afrobeat,F-,29
5.313766666666667,22,0.73,0.861,-5.513,0.0398,0.105,0.956,0.0787,0.74,129.989,3.0,688.0,1.1709531013615733,breakbeat,F#+,26
3.505116666666667,36,0.748,0.646,-6.524,0.0498,0.167,0.000462,0.128,0.169,133.978,3.0,461.0,4.067085953878407,j-dance,G,30
3.1766666666666667,31,0.649,0.51,-11.928,0.228,0.466,0.00202,0.0983,0.476,174.931,2.0,548.0,1.2793053545586106,afrobeat,F,24
3.9835,59,0.554,0.755,-6.334,0.0885,0.143,0.0,0.254,0.342,156.152,3.0,614.0,1.2793053545586106,mandopop,F+,28
2.732,35,0.7,0.929,-3.671,0.0559,0.18,0.0,0.0482,0.848,169.968,3.0,455.0,2.7259036144578315,forro,G#,31
1.9346,38,0.788,0.432,-12.081,0.324,0.387,0.734,0.107,0.349,123.913,3.0,235.0,0.7481162540365985,study,B,6
2.6666666666666665,21,0.615,0.465,-8.164,0.491,0.491,2.86e-05,0.121,0.188,119.691,4.0,305.0,3.349056603773585,j-dance,C-,14
3.1333166666666665,43,0.573,0.961,-0.421,0.116,0.0637,0.284,0.248,0.289,180.083,3.0,536.0,1.1709531013615733,idm,F#,25
2.5983,0,0.703,0.896,-1.464,0.418,0.0607,0.0,0.0662,0.943,132.674,4.0,341.0,4.067085953878407,j-dance,G+,34
4.131366666666667,7,0.708,0.746,-9.046,0.0341,0.00613,0.811,0.1,0.318,125.994,3.0,519.0,1.1709531013615733,idm,F#,25
4.5693166666666665,12,0.727,0.891,-7.218,0.0402,0.00204,0.519,0.114,0.629,127.01,3.0,580.0,0.7573891625615764,idm,A#,1
6.918666666666667,12,0.711,0.95,-5.916,0.0486,0.00053,0.4,0.0755,0.972,126.984,3.0,864.0,2.36741214057508,chicago-house,C#-,12
10.916566666666666,16,0.245,0.388,-12.818,0.032,0.00246,0.785,0.0962,0.0917,127.486,2.0,1108.0,1.7389162561576357,iranian,D#-,18
7.335616666666667,47,0.524,0.485,-10.258,0.0398,0.591,0.0,0.114,0.19,112.061,3.0,812.0,0.7573891625615764,indian,A#+,2
2.7882333333333333,41,0.175,0.0822,-25.286,0.0414,0.898,0.793,0.0704,0.0304,77.682,3.0,214.0,3.349056603773585,sleep,C+,13
9.62155,6,0.115,0.00941,-30.182,0.0407,0.988,0.936,0.0918,0.0317,93.99,2.0,810.0,3.349056603773585,iranian,C-,14
2.0444333333333335,52,0.422,0.979,-2.085,0.194,0.00577,0.0,0.107,0.414,180.09,2.0,356.0,3.70048309178744,techno,D+,19
